code,name,price,gender,summary,color_name,series_list,series_img_list,size_list,media_list,info_long,size_img,image_big,information
M7650C,척테일러 올스타 클래식,59000,남녀공용,"Since 1917,아이코닉 스니커즈",화이트,"['M7650C#','M9160C','M9621C','M9622C','M3310C']","['https://image.converse.co.kr/cmsstatic/product/M7650C_M7650C_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/M9160C_M9160C_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/M9621C_M9621C_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/M9622C_M9622C_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/M3310C_M3310C_pdp-option.jpg?browse=']","['220','225','230','235','245','250','255','260','265','270','275','280','285','290']","['https://image.converse.co.kr/product/M7650C_M7650C_01.mp4','https://image.converse.co.kr/cmsstatic/product/M7650C_M7650C_primary.jpg?gallery=','https://image.converse.co.kr/cmsstatic/product/M7650C_M7650C_02.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/M7650C_M7650C_03.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/M7650C_M7650C_04.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/M7650C_M7650C_05.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/M7650C_M7650C_06.jpg?browse=']","['척테일러 올스타 클래식','약 100년 전 탄생한 최초의 농구화. 오랜 시간이 지나도 오리지널리티를 간직한 신발. 많은 아티스트와 뮤지션들에게 영감을 주고 받은 스니커즈. 오랜 역사의 척테일러 올스타에는 많은 서사가 담겨있습니다.\n이제 여러분의 척테일러 스토리를 들려주세요. 척테일러 올스타를 완성시키는 것은 바로 여러분입니다.','* 가볍고 견고한 캔버스 어퍼','* 시즌리스,타임리스한 실루엣','* 클래식 앵클 패치','* 스타일의 포인트를 더하는 다양한 컬러웨이']",,https://image.converse.co.kr/cmsstatic/product/12721/M7650C.jpg,"{'제품소재': '겉감:면 100% 안감:면 100%','색상': '상단표기','치수': '상단표기','제조자': '컨버스','제조국': '베트남','취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.','품질보증기준': '품질보증기간 (1년) 내 무상수선\n품질 보증 기간 경과 혹은 소비자 과실 유상수선','A/S 책임자와 전화번호': '컨버스 AS 센터\n(080-987-0182)','제조연월': '상품라벨에서 확인'}"
M9160C,척테일러 올스타 클래식,59000,남녀공용,"Since 1917,아이코닉 스니커즈",블랙,"['M9160C#','M9621C','M9622C','M7650C','M3310C']","['https://image.converse.co.kr/cmsstatic/product/M9160C_M9160C_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/M9621C_M9621C_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/M9622C_M9622C_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/M7650C_M7650C_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/M3310C_M3310C_pdp-option.jpg?browse=']","['220','225','230','235','240','245','250','255','260','265','270','275','280','285','290','295','300']","['https://image.converse.co.kr/product/M9160C_M9160C_01.mp4','https://image.converse.co.kr/cmsstatic/product/M9160_M9160_primary.jpg?gallery=','https://image.converse.co.kr/cmsstatic/product/M9160C_M9160C_02.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/M9160C_M9160C_03.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/M9160C_M9160C_04.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/M9160C_M9160C_05.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/M9160C_M9160C_06.jpg?browse=']","['척테일러 올스타 클래식','약 100년 전 탄생한 최초의 농구화. 오랜 시간이 지나도 오리지널리티를 간직한 신발. 많은 아티스트와 뮤지션들에게 영감을 주고 받은 스니커즈. 오랜 역사의 척테일러 올스타에는 많은 서사가 담겨있습니다.\n이제 여러분의 척테일러 스토리를 들려주세요. 척테일러 올스타를 완성시키는 것은 바로 여러분입니다.','* 가볍고 견고한 캔버스 어퍼','* 시즌리스,타임리스한 실루엣','* 클래식 앵클 패치','* 스타일의 포인트를 더하는 다양한 컬러웨이']",,https://image.converse.co.kr/cmsstatic/product/12720/M9160C.jpg,"{'제품소재': '겉감:면 100% 안감:면 100%','색상': '상단표기','치수': '상단표기','제조자': '컨버스','제조국': '베트남','취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.','품질보증기준': '품질보증기간 (1년) 내 무상수선\n품질 보증 기간 경과 혹은 소비자 과실 유상수선','A/S 책임자와 전화번호': '컨버스 AS 센터\n(080-987-0182)','제조연월': '상품라벨에서 확인'}"
10018853-A02,아이비 워드마크 티,29000,남성,워드마크 프린트가 특징인 티셔츠,화이트,['10018853-A02#'],['https://image.converse.co.kr/cmsstatic/product/10018853-A02_10018853-A02_pdp-option.jpg?browse='],"['90','95','100','105','110']","['https://image.converse.co.kr/cmsstatic/product/10018853-A02_10018853-A02_primary.jpg?gallery=','https://image.converse.co.kr/cmsstatic/product/10018853-A02_10018853-A02_2.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/10018853-A02_10018853-A02_3.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/10018853-A02_10018853-A02_4.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/10018853-A02_10018853-A02_5.jpg?browse=']","['전면의 컨버스 워드마크 프린트가 포인트인 티셔츠입니다. 부드러운 면 저지 소재로 만들어져 여름에도 시원하게 착용할 수 있습니다. 화이트,그레이,블랙의 세가지 모노톤으로 어디에나 매칭하기 쉬운 아이템입니다.','* 면 100% 저지 티','* 일상의 편안함을 위한 스탠다드 핏','* 컨버스 워드마크 프린트']",https://image.converse.co.kr/cmsstatic/product/26667/TEE_TABLE_UNI_04.jpg,http://tcakorea.speedgabia.com/converse/SU20/10018853-A02.jpg,"{'제조자/수입품의 경우 수입자를 함께 표기': '컨버스','제조국': '중국','A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)','색상': '화이트','제조연월': '상품 라벨에서 확인','세탁방법 및 취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.','치수': '90-110','제품 소재': '면 100%','품질보증기준': '품질보증기간 내 무상수선품질 보증 기간 경과 혹은 소비자 과실 유상수선'}"
10020856-A01,하이퍼 로컬 시티 티,29000,남녀공용,한글 그래픽과 함께 '서울'이 강조된 국내 한정 출시 티셔츠,화이트,"['10020856-A01#','10020856-A02']","['https://image.converse.co.kr/cmsstatic/product/10020856-A01_10020856-A01_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/10020856-A02_10020856-A02_pdp-option.jpg?browse=']","['90','95','100','105','110']","['https://image.converse.co.kr/cmsstatic/product/10020856-A01_10020856-A01_primary.jpg?gallery=','https://image.converse.co.kr/cmsstatic/product/10020856-A01_10020856-A01_02.jpg?browse=']","[""에너지 넘치는 창의적인 문자,'한글'의 존재감을 담은 국내 한정 출시 티셔츠입니다. 그중에서도 대한민국의 수도 서울이 다른 컬러로 강조되어 서울의 다이나믹함과 열정을 기념합니다."",'* 한글에서 영감 받은 그래픽 디자인','* 185g의 가벼운 중량감','* 100% 면 소재']",https://image.converse.co.kr/cmsstatic/product/26501/TEE_TABLE_UNI_03.jpg,http://tcakorea.speedgabia.com/converse/SU20/10020856-A01.jpg,"{'제조자/수입품의 경우 수입자를 함께 표기': '컨버스','제조국': '중국','A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)','색상': '화이트','제조연월': '상품 라벨에서 확인','세탁방법 및 취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.','치수': '90-110','제품 소재': '면 100%','품질보증기준': '품질보증기간 내 무상수선품질 보증 기간 경과 혹은 소비자 과실 유상수선'}"
10020856-A02,하이퍼 로컬 시티 티,29000,남녀공용,한글 그래픽과 함께 '서울'이 강조된 국내 한정 출시 티셔츠,블랙,"['10020856-A02#','10020856-A01']","['https://image.converse.co.kr/cmsstatic/product/10020856-A02_10020856-A02_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/10020856-A01_10020856-A01_pdp-option.jpg?browse=']","['90','95','100','105','110']","['https://image.converse.co.kr/cmsstatic/product/10020856-A02_10020856-A02_primary.jpg?gallery=','https://image.converse.co.kr/cmsstatic/product/10020856-A02_10020856-A02_02.jpg?browse=']","[""에너지 넘치는 창의적인 문자,'한글'의 존재감을 담은 국내 한정 출시 티셔츠입니다. 그중에서도 대한민국의 수도 서울이 다른 컬러로 강조되어 서울의 다이나믹함과 열정을 기념합니다."",'* 한글에서 영감 받은 그래픽 디자인','* 185g의 가벼운 중량감','* 100% 면 소재']",https://image.converse.co.kr/cmsstatic/product/26501/TEE_TABLE_UNI_03.jpg,http://tcakorea.speedgabia.com/converse/SU20/10020856-A02.jpg,"{'제조자/수입품의 경우 수입자를 함께 표기': '컨버스','제조국': '중국','A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)','색상': '컨버스블랙','제조연월': '상품 라벨에서 확인','세탁방법 및 취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.','치수': '90-110','제품 소재': '면 100%','품질보증기준': '품질보증기간 내 무상수선품질 보증 기간 경과 혹은 소비자 과실 유상수선'}"
10020849-A01,하이퍼 로컬 푸드 그래픽 티,35000,남녀공용,버블티 그래픽이 돋보이는 티셔츠,화이트,['10020849-A01#'],['https://image.converse.co.kr/cmsstatic/product/10020849-A01_10020849-A01_pdp-option.jpg?browse='],"['90','95','100','105','110']","['https://image.converse.co.kr/cmsstatic/product/10020849-A01_10020849-A01_primary.jpg?gallery=','https://image.converse.co.kr/cmsstatic/product/10020849-A01_10020849-A01_2.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/10020849-A01_10020849-A01_3.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/10020849-A01_10020849-A01_4.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/10020849-A01_10020849-A01_5.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/10020849-A01_10020849-A01_6.jpg?browse=']","['버블티 가게에서 영감을 받은 그래픽이 프린트 된 가벼운 면 소재 여름용 티셔츠 입니다.','* 면 100% 소재','* 일상의 편안함을 위한 스탠다드 핏','* 전면과 후면에 프린팅된 버블티 그래픽','* 스타 셰브론 브랜딩']",,,"{'제조자/수입품의 경우 수입자를 함께 표기': '컨버스','제조국': '중국','A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)','색상': '화이트','제조연월': '상품 라벨에서 확인','세탁방법 및 취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.','치수': '90-110','제품 소재': '면 100%','품질보증기준': '품질보증기간 내 무상수선품질 보증 기간 경과 혹은 소비자 과실 유상수선'}"
10019604-A02,그리팅 티,29000,남성,포스트카드 그래픽이 돋보이는 데일리 티셔츠,블랙,"['10019604-A02#','10019604-A01','10019604-A03']","['https://image.converse.co.kr/cmsstatic/product/10019604-A02_10019604-A02_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/10019604-A01_10019604-A01_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/10019604-A03_10019604-A03_pdp-option.jpg?browse=']","['90','95','100','105','110']","['https://image.converse.co.kr/cmsstatic/product/10019604-A02_10019604-A02_primary.jpg?gallery=','https://image.converse.co.kr/cmsstatic/product/10019604-A02_10019604-A02_2.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/10019604-A02_10019604-A02_3.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/10019604-A02_10019604-A02_4.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/10019604-A02_10019604-A02_5.jpg?browse=']","['전면의 워드마크 프린트가 포인트인 빈티지한 느낌의 클래식 크루넥 티셔츠 입니다. 부드러운 면 저지 소재로 만들어져 여름에도 시원하게 착용할 수 있습니다.','* 면 100% 저지 티','* 일상의 편안함을 위한 스탠다드 핏','* 포스트카드 디자인에서 영감받은 그래픽']",https://image.converse.co.kr/cmsstatic/product/26604/TEE_TABLE_UNI_09.jpg,http://tcakorea.speedgabia.com/converse/SU20/10019604-A02.jpg,"{'제조자/수입품의 경우 수입자를 함께 표기': '컨버스','제조국': '중국','A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)','색상': '컨버스블랙','제조연월': '상품 라벨에서 확인','세탁방법 및 취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.','치수': '90-110','제품 소재': '면 100%','품질보증기준': '품질보증기간 내 무상수선품질 보증 기간 경과 혹은 소비자 과실 유상수선'}"
10019604-A03,그리팅 티,29000,남성,포스트카드 그래픽이 돋보이는 데일리 티셔츠,스트릿세이지,"['10019604-A03#','10019604-A01','10019604-A02']","['https://image.converse.co.kr/cmsstatic/product/10019604-A03_10019604-A03_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/10019604-A01_10019604-A01_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/10019604-A02_10019604-A02_pdp-option.jpg?browse=']","['95','100','105','110']","['https://image.converse.co.kr/cmsstatic/product/10019604-A03_10019604-A03_primary.jpg?gallery=','https://image.converse.co.kr/cmsstatic/product/10019604-A03_10019604-A03_2.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/10019604-A03_10019604-A03_3.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/10019604-A03_10019604-A03_4.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/10019604-A03_10019604-A03_5.jpg?browse=']","['전면의 워드마크 프린트가 포인트인 빈티지한 느낌의 클래식 크루넥 티셔츠 입니다. 부드러운 면 저지 소재로 만들어져 여름에도 시원하게 착용할 수 있습니다.','* 면 100% 저지 티','* 일상의 편안함을 위한 스탠다드 핏','* 포스트카드 디자인에서 영감받은 그래픽']",https://image.converse.co.kr/cmsstatic/product/26604/TEE_TABLE_UNI_09.jpg,http://tcakorea.speedgabia.com/converse/SU20/10019604-A03.jpg,"{'제조자/수입품의 경우 수입자를 함께 표기': '컨버스','제조국': '중국','A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)','색상': '스트릿세이지','제조연월': '상품 라벨에서 확인','세탁방법 및 취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.','치수': '95-110','제품 소재': '면 100%','품질보증기준': '품질보증기간 내 무상수선품질 보증 기간 경과 혹은 소비자 과실 유상수선'}"
10019604-A01,그리팅 티,29000,남성,포스트카드 그래픽이 돋보이는 데일리 티셔츠,화이트,"['10019604-A01#','10019604-A03','10019604-A02']","['https://image.converse.co.kr/cmsstatic/product/10019604-A01_10019604-A01_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/10019604-A03_10019604-A03_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/10019604-A02_10019604-A02_pdp-option.jpg?browse=']","['90','95','100','105','110']","['https://image.converse.co.kr/cmsstatic/product/10019604-A01_10019604-A01_primary.jpg?gallery=','https://image.converse.co.kr/cmsstatic/product/10019604-A01_10019604-A01_2.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/10019604-A01_10019604-A01_3.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/10019604-A01_10019604-A01_4.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/10019604-A01_10019604-A01_5.jpg?browse=']","['전면의 워드마크 프린트가 포인트인 빈티지한 느낌의 클래식 크루넥 티셔츠 입니다. 부드러운 면 저지 소재로 만들어져 여름에도 시원하게 착용할 수 있습니다.','* 면 100% 저지 티','* 일상의 편안함을 위한 스탠다드 핏','* 포스트카드 디자인에서 영감받은 그래픽']",https://image.converse.co.kr/cmsstatic/product/26604/TEE_TABLE_UNI_09.jpg,http://tcakorea.speedgabia.com/converse/SU20/10019604-A01.jpg,"{'제조자/수입품의 경우 수입자를 함께 표기': '컨버스','제조국': '중국','A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)','색상': '화이트','제조연월': '상품 라벨에서 확인','세탁방법 및 취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.','치수': '90-110','제품 소재': '면 100%','품질보증기준': '품질보증기간 내 무상수선품질 보증 기간 경과 혹은 소비자 과실 유상수선'}"
10018841-A04,스마일 스플릿 그래픽 티,49000,남성,비대칭 그래픽이 돋보이는 티셔츠,블랙,"['10018841-A04#','10018841-A03']","['https://image.converse.co.kr/cmsstatic/product/10018841-A04_10018841-A04_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/10018841-A03_10018841-A03_pdp-option.jpg?browse=']","['90','95','100','105','110']","['https://image.converse.co.kr/cmsstatic/product/10018841-A04_10018841-A04_primary.jpg?gallery=','https://image.converse.co.kr/cmsstatic/product/10018841-A04_10018841-A04_2.jpg?browse=']","['비대칭 로고가 돋보이는 티셔츠입니다. 스마일과 그래픽 로고의 대비가 인상적입니다. 100% 면으로 제작되어 여름에도 통기성과 흡수성이 뛰어나게 착용할 수 있습니다.','* 100% 면 소재','* 일상의 편안함을 위한 스탠다드 핏','* 비대칭 그래픽 디테일']",https://image.converse.co.kr/cmsstatic/product/26459/TEE_TABLE_UNI_16.jpg,http://tcakorea.speedgabia.com/converse/SU20/10018841-A04.jpg,"{'제조자/수입품의 경우 수입자를 함께 표기': '컨버스','제조국': '중국','A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)','색상': '컨버스블랙','제조연월': '상품 라벨에서 확인','세탁방법 및 취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.','치수': '90-110','제품 소재': '면 100%','품질보증기준': '품질보증기간 내 무상수선품질 보증 기간 경과 혹은 소비자 과실 유상수선'}"
10018841-A03,스마일 스플릿 그래픽 티,49000,남성,비대칭 그래픽이 돋보이는 티셔츠,화이트,"['10018841-A03#','10018841-A04']","['https://image.converse.co.kr/cmsstatic/product/10018841-A03_10018841-A03_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/10018841-A04_10018841-A04_pdp-option.jpg?browse=']","['90','95','100','105','110']","['https://image.converse.co.kr/cmsstatic/product/10018841-A03_10018841-A03_primary.jpg?gallery=','https://image.converse.co.kr/cmsstatic/product/10018841-A03_10018841-A03_2.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/10018841-A03_10018841-A03_3.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/10018841-A03_10018841-A03_4.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/10018841-A03_10018841-A03_5.jpg?browse=']","['비대칭 로고가 돋보이는 티셔츠입니다. 스마일과 그래픽 로고의 대비가 인상적입니다. 100% 면으로 제작되어 여름에도 통기성과 흡수성이 뛰어나게 착용할 수 있습니다.','* 100% 면 소재','* 일상의 편안함을 위한 스탠다드 핏','* 비대칭 그래픽 디테일']",https://image.converse.co.kr/cmsstatic/product/26459/TEE_TABLE_UNI_16.jpg,http://tcakorea.speedgabia.com/converse/SU20/10018841-A03.jpg,"{'제조자/수입품의 경우 수입자를 함께 표기': '컨버스','제조국': '중국','A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)','색상': '화이트','제조연월': '상품 라벨에서 확인','세탁방법 및 취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.','치수': '90-110','제품 소재': '면 100%','품질보증기준': '품질보증기간 내 무상수선품질 보증 기간 경과 혹은 소비자 과실 유상수선'}"
10008476-A19,팁오프 척 패치 베이스볼 캡,19000,남녀공용,컨버스 스타패치가 돋보이는 기본 화이트 베이스볼 캡,코트블루,['10008476-A19#'],['https://image.converse.co.kr/cmsstatic/product/10008476-A19_10008476-A19_pdp-option.jpg?browse='],['FREE'],"['https://image.converse.co.kr/cmsstatic/product/10008476-A19_10008476-A19_primary.jpg?gallery=','https://image.converse.co.kr/cmsstatic/product/10008476-A19_10008476-A19_2.jpg?browse=']","['컨버스 스타패치가 돋보이는 군더더기 없는 디자인의 화이트 베이스볼 캡 입니다. 기본 디자인으로 다양한 스타일에 활용하기 좋으며,야외 활동이나 데일리 캡으로도 적합한 제품입니다.','* 앞면에 위치한 스타패치 포인트','* 기본 디자인으로 활용성이 높음']",,,"{'제조자/수입품의 경우 수입자를 함께 표기': '컨버스','제조국': '중국','A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)','색상': '화이트','제조연월': '상품 라벨에서 확인','세탁방법 및 취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.','치수': 'FREE','제품 소재': '면 100%','품질보증기준': '품질보증기간 내 무상수선품질 보증 기간 경과 혹은 소비자 과실 유상수선','종류': '패션잡화(모자/벨트/액세서리)','소재': '면 100%','제조자': '컨버스','취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.'}"
10018940-A01,하트 리버스 프린트 티,35000,여성,컨버스 로고와 하트의 조합,블랙,"['10018940-A01#','10018940-A04','10018940-A07']","['https://image.converse.co.kr/cmsstatic/product/10018940-A01_10018940-A01_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/10018940-A04_10018940-A04_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/10018940-A07_10018940-A07_pdp-option.jpg?browse=']","['80','85','90']","['https://image.converse.co.kr/cmsstatic/product/10018940-A01_10018940-A01_primary.jpg?gallery=','https://image.converse.co.kr/cmsstatic/product/10018940-A01_10018940-A01_2.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/10018940-A01_10018940-A01_3.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/10018940-A01_10018940-A01_4.jpg?browse=']","['하트 그래픽와 컨버스 브랜딩이 조합된 시즌 한정 우먼용 티셔츠입니다.','* 하트 그래픽 디테일','* 150g의 가벼운 중량감','* 100% 면 소재']",https://image.converse.co.kr/cmsstatic/product/26464/TEE_TABLE_WO_20.jpg,http://tcakorea.speedgabia.com/converse/SU20/10018940-A01.jpg,"{'제조자/수입품의 경우 수입자를 함께 표기': '컨버스','제조국': '중국','A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)','색상': '컨버스블랙','제조연월': '상품 라벨에서 확인','세탁방법 및 취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.','치수': '80-90','제품 소재': '면 100%','품질보증기준': '품질보증기간 내 무상수선품질 보증 기간 경과 혹은 소비자 과실 유상수선','종류': '패션잡화(모자/벨트/액세서리)','소재': '면 100%','제조자': '컨버스','취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.'}"
10018940-A07,하트 리버스 프린트 티,35000,여성,컨버스 로고와 하트의 조합,화이트,"['10018940-A07#','10018940-A01','10018940-A04']","['https://image.converse.co.kr/cmsstatic/product/10018940-A07_10018940-A07_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/10018940-A01_10018940-A01_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/10018940-A04_10018940-A04_pdp-option.jpg?browse=']","['80','85','90']","['https://image.converse.co.kr/cmsstatic/product/10018940-A07_10018940-A07_primary.jpg?gallery=','https://image.converse.co.kr/cmsstatic/product/10018940-A07_10018940-A07_2.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/10018940-A07_10018940-A07_3.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/10018940-A07_10018940-A07_4.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/10018940-A07_10018940-A07_5.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/10018940-A07_10018940-A07_6.jpg?browse=']","['하트 그래픽와 컨버스 브랜딩이 조합된 시즌 한정 우먼용 티셔츠입니다.','* 하트 그래픽 디테일','* 150g의 가벼운 중량감','* 100% 면 소재']",https://image.converse.co.kr/cmsstatic/product/26464/TEE_TABLE_WO_20.jpg,http://tcakorea.speedgabia.com/converse/SU20/10018940-A07.jpg,"{'제조자/수입품의 경우 수입자를 함께 표기': '컨버스','제조국': '중국','A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)','색상': '화이트','제조연월': '상품 라벨에서 확인','세탁방법 및 취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.','치수': '80-90','제품 소재': '면 100%','품질보증기준': '품질보증기간 내 무상수선품질 보증 기간 경과 혹은 소비자 과실 유상수선','종류': '패션잡화(모자/벨트/액세서리)','소재': '면 100%','제조자': '컨버스','취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.'}"
10017759-A04,패치 노바 티,25000,여성,,화이트,"['10017759-A04#','10017759-A03']","['https://image.converse.co.kr/cmsstatic/product/10017759-A04_10017759-A04_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/10017759-A03_10017759-A03_pdp-option.jpg?browse=']","['80','85','90']","['https://image.converse.co.kr/cmsstatic/product/10017759-A04_10017759-A04_primary.jpg?gallery=','https://image.converse.co.kr/cmsstatic/product/10017759-A04_10017759-A04_2.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/10017759-A04_10017759-A04_3.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/10017759-A04_10017759-A04_4.jpg?browse=']",[''],,,"{'제조자/수입품의 경우 수입자를 함께 표기': '컨버스','제조국': '중국','A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)','색상': '화이트','제조연월': '상품 라벨에서 확인','세탁방법 및 취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.','치수': '80-90','제품 소재': '면 100%','품질보증기준': '품질보증기간 내 무상수선품질 보증 기간 경과 혹은 소비자 과실 유상수선','종류': '패션잡화(모자/벨트/액세서리)','소재': '면 100%','제조자': '컨버스','취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.'}"
